server	v0.47.3	2023-05-09	false
server	v0.47.2	2023-05-05	false
server	v0.47.1	2023-05-03	false
server	v0.47.0	2023-05-01	false
server	v0.46.5	2023-04-21	false
server	v0.46.4	2023-04-20	false
server	v0.46.3	2023-04-06	false
server	v0.46.2	2023-04-06	false
server	v0.46.1	2023-03-31	false
server	v0.46.0	2023-03-28	false
server	v0.45.3	2023-03-22	false
server	v0.45.2	2023-03-21	false
server	v0.45.1	2023-03-20	false
server	v0.45.1rc1	2023-03-17	false
server	v0.45.0rc1	2023-03-17	false
server	v0.44.5	2023-03-15	false
server	v0.44.4	2023-03-14	false
server	v0.44.3	2023-03-13	false
server	v0.44.2	2023-03-13	false
server	v0.44.1	2023-03-12	false
server	v0.44.0	2023-03-10	false
server	v0.43.4	2023-03-07	false
server	v0.43.3	2023-03-01	false
server	v0.43.2	2023-02-21	false
server	v0.43.1	2023-02-20	false
server	v0.43.0	2023-02-16	false
server	v0.42.3	2023-02-13	false
server	v0.42.2	2023-02-13	false
server	v0.42.0	2023-02-10	false
server	v0.41.3	2023-01-31	false
server	v0.41.2	2023-01-27	false
server	v0.41.1	2023-01-26	false
server	v0.41.0	2023-01-26	false
server	v0.40.1	2023-01-13	false
server	v0.40.0rc2	2023-01-12	false
server	v0.40.0rc1	2023-01-10	false
server	v0.39.5	2022-12-29	false
server	v0.39.4	2022-12-23	false
server	v0.39.3	2022-12-22	false
server	v0.39.2	2022-12-21	false
server	v0.39.1	2022-12-13	false
server	v0.38.0	2022-12-07	false
server	v0.37.2	2022-11-28	false
server	v0.37.1	2022-11-25	false
server	v0.37.0	2022-11-11	false
server	v0.36.2	2022-11-09	false
server	v0.36.1	2022-11-09	false
server	v0.36.0	2022-11-07	false
server	v0.35.1	2022-10-28	false
server	v0.35.0	2022-10-27	false
server	v0.33.6	2022-10-11	false
server	v0.33.5	2022-10-05	false
server	v0.33.4	2022-09-28	false
server	v0.33.3	2022-09-22	false
server	v0.33.2	2022-09-19	false
server	v0.33.1	2022-09-15	false
server	v0.33.0	2022-09-15	false
server	v0.32.2	2022-08-30	false
server	v0.32.1	2022-08-25	false
server	v0.32.0	2022-08-24	false
server	v0.30.4	2022-07-13	false
server	v0.30.3	2022-07-13	false
server	v0.30.2	2022-07-12	false
server	v0.30.1	2022-06-28	false
server	v0.29.0	2022-06-15	false
server	v0.28.2	2022-06-09	false
server	v0.28.1	2022-06-03	false
server	v0.28.0	2022-05-20	false
server	v0.27.0	2022-05-18	false
server	v0.26.1	2022-05-11	false
server	v0.26.0	2022-05-10	false
server	v0.25.2p1	2022-04-29	false
server	v0.25.2	2022-04-21	false
server	v0.25.1	2022-04-14	false
server	v0.25.0	2022-04-08	false
server	v0.24.3	2022-04-01	false
server	v0.24.2	2022-03-31	false
server	v0.24.1	2022-03-31	false
server	v0.24.0	2022-03-31	false
server	v0.22.2	2022-03-18	false
server	v0.22.1	2022-03-10	false
server	v0.22.0	2022-03-08	false
server	v0.21.0p1	2022-03-01	false
server	v0.21.0	2022-03-01	false
server	v0.19.0	2022-02-14	false
server	v0.18.3	2022-02-04	false
server	v0.18.1	2022-02-01	false
server	v0.17.1	2022-01-18	false
server	v0.17.0	2022-01-13	false
server	v0.16.1	2021-12-23	false
server	v0.16.0-rc1	2021-12-17	false
server	v0.15.7	2021-12-10	false
server	v0.15.6	2021-12-08	false
server	v0.15.5	2021-12-07	false
server	v0.15.4	2021-11-29	false
server	v0.15.3	2021-11-28	false
server	v0.15.1	2021-11-15	false
server	v0.15.0	2021-11-11	false
server	v0.14.5	2021-10-26	false
server	v0.14.4	2021-10-19	false
server	v0.14.3	2021-10-13	false
server	v0.14.1	2021-10-06	false
server	v0.13.0p2	2021-09-28	false
server	v0.13.1p1	2021-09-27	false
server	v0.13.0	2021-09-21	false
server	v0.12.7p2	2021-09-14	false
server	v0.12.7p1	2021-09-14	false
server	v0.12.7	2021-09-13	false
server	v0.12.6	2021-09-07	false
server	v0.12.5p1	2021-08-30	false
server	v0.12.5	2021-08-27	false
server	v0.12.4	2021-08-20	false
server	v0.12.3	2021-08-13	false
server	v0.12.2	2021-08-09	false
server	v0.12.1	2021-08-04	false
server	v0.11.9	2021-07-27	false
server	v0.11.8	2021-07-22	false
server	v0.11.7-alpha1	2021-07-16	true
server	v0.11.6-alpha7	2021-07-14	true
server	v0.11.6-alpha6	2021-07-13	true
server	v0.11.6-alpha5	2021-07-09	true
server	v0.11.6-alpha4p1	2021-07-08	true
server	v0.11.6-alpha4	2021-07-07	true
server	v0.11.6-alpha3	2021-07-07	true
server	v0.11.6alpha1	2021-07-06	true
server	v0.11.6-alpha2	2021-07-06	true
server	v0.11.5alpha5	2021-07-05	true
server	v0.11.5-alpha4p1	2021-07-05	true
server	v0.11.5-alpha4	2021-07-03	true
server	v0.11.5-alpha3p3	2021-06-30	true
server	v0.11.5-alpha3p2	2021-06-30	true
server	v0.11.5-alpha3p1	2021-06-30	true
server	v0.11.5-alpha3	2021-06-29	true
server	v0.11.5-alpha2	2021-06-25	true
server	v0.11.5-alpha1	2021-06-24	true
server	v0.11.4-alpha3	2021-06-23	true
server	v0.11.4-alpha2	2021-06-19	true
server	v0.11.4-alpha-p1	2021-06-15	true
server	v0.11.4-alpha	2021-06-14	true
server	v0.10.8-p2	2021-05-01	false
server	v0.10.8-p1	2021-04-30	true
server	v0.10.8	2021-04-29	false
server	v0.10.6	2021-04-19	false
server	v0.10.2	2021-04-08	false
server	v0.10.1	2021-03-25	false
server	v0.10.0	2021-03-23	false
server	v0.8.2	2021-01-20	false
server	v0.8.1	2021-01-19	false
server	v0.8.0	2021-01-15	false
server	v0.7.1	2020-12-19	false
server	v0.6.7	2020-12-11	false
server	v0.6.6	2020-12-11	false
server	v0.6.5	2020-12-03	false
server	v0.6.4	2020-11-26	false
server	v0.6.3	2020-11-26	false
server	v0.6.2	2020-11-23	false
server	v0.6.1	2020-11-19	false
server	v0.6.0	2020-11-18	false
server	v0.5.9	2020-11-17	false
server	v0.5.8	2020-11-17	false
server	v0.5.7	2020-11-17	false
server	v0.5.6	2020-11-15	false
server	v0.5.5	2020-11-14	false
server	v0.5.4	2020-11-12	true
server	v0.5.3	2020-11-11	true
server	v0.5.2	2020-11-11	true
server	v0.5.1	2020-11-10	false
server	v0.5.0dev	2020-11-10	true
server	v0.4.4	2020-11-10	true
server	v0.4.3	2020-11-07	true
server	v0.4.2	2020-11-04	true
server	v0.4.1	2020-11-03	true
server	v0.4.0	2020-11-01	true
server	v0.3.3	2020-10-30	true
server	v0.3.2	2020-10-29	true
server	v0.3.1	2020-10-26	true
server	v0.3.0	2020-10-26	true
server	v0.2.3	2020-10-20	true
server	v0.2.2	2020-10-19	true
server	v0.2.1	2020-10-16	true
server	v0.2.0	2020-10-15	true
server	v0.1.8	2020-10-06	true
server	v0.1.7	2020-10-02	true
server	v0.1.6	2020-10-01	true
client-web	v0.166.1	2026-09-16	false
client-web	v0.166.0	2026-09-16	false
client-web	v0.165.1	2026-09-15	false
client-web	v0.165.0	2026-09-15	false
client-web	v0.164.1	2026-09-10	false
client-web	v0.164.0	2026-09-09	false
client-web	v0.163.0	2026-09-02	false
client-web	v0.162.4	2026-08-31	false
client-web	v0.162.3	2026-08-28	false
client-web	v0.162.2	2026-08-27	false
client-web	v0.162.1	2026-08-27	false
client-web	v0.162.0	2026-08-27	false
client-web	v0.161.0	2026-08-18	false
client-web	v0.160.1	2026-08-14	false
client-web	v0.160.0	2026-08-11	false
client-web	v0.159.1	2026-07-30	false
client-web	v0.159.0	2026-07-27	false
client-web	v0.158.0	2026-07-22	false
client-web	v0.157.1	2026-07-16	false
client-web	v0.157.0	2026-07-16	false
client-web	v0.156.2	2026-07-09	false
client-web	v0.156.1	2026-07-09	false
client-web	v0.156.0	2026-07-08	false
client-web	v0.155.1	2026-07-02	false
client-web	v0.154.6	2026-06-30	false
client-web	v0.155.0	2026-06-29	false
client-web	v0.154.5	2026-06-26	false
client-web	v0.154.4	2026-06-25	false
client-web	v0.154.3	2026-06-25	false
client-web	v0.154.2	2026-06-25	false
client-web	v0.154.0	2026-06-24	false
client-web	v0.153.1	2026-06-19	false
client-web	v0.153.0	2026-06-18	false
client-web	v0.152.0	2026-06-12	false
client-web	v0.150.2	2026-06-08	false
client-web	v0.150.1	2026-06-08	false
client-web	v0.150.0	2026-06-05	false
client-web	v0.149.0	2026-06-05	false
client-web	v0.148.7	2026-06-03	false
client-web	v0.148.6	2026-06-03	false
client-web	v0.148.5	2026-06-03	false
client-web	v0.148.4	2026-06-03	false
client-web	v0.148.3	2026-06-02	false
client-web	v0.148.2	2026-06-02	false
client-web	v0.148.1	2026-06-02	false
client-web	v0.148.0	2026-06-02	false
client-web	v0.147.1	2026-06-02	false
client-web	v0.147.0	2026-05-29	false
client-web	v0.146.5	2026-05-29	false
client-web	v0.146.4	2026-05-27	false
client-web	v0.146.3	2026-05-27	false
client-web	v0.146.2	2026-05-27	false
client-web	v0.146.0	2026-05-27	false
client-web	v0.145.0	2026-05-20	false
client-web	v0.144.3	2026-05-18	false
client-web	v0.144.2	2026-05-18	false
client-web	v0.144.1	2026-05-15	false
client-web	v0.144.0	2026-05-15	false
client-web	v0.143.0	2026-05-12	false
client-web	v0.142.2	2026-05-08	false
client-web	v0.142.1	2026-05-07	false
client-web	v0.142.0	2026-04-30	false
client-web	v0.141.1	2026-04-30	false
client-web	v0.141.0	2026-04-30	false
client-web	v0.140.0	2026-04-20	false
client-web	v0.139.2	2026-04-16	false
client-web	v0.139.1	2026-04-08	false
client-web	v0.139.0	2026-04-08	false
client-web	v0.138.3	2026-04-02	false
client-web	v0.138.2	2026-04-02	false
client-web	v0.138.1	2026-04-01	false
client-web	v0.138.0	2026-04-01	false
client-web	v0.137.2	2026-03-24	false
client-web	v0.137.1	2026-03-23	false
client-web	v0.137.0	2026-03-23	false
client-web	v0.136.1	2026-03-19	false
client-web	v0.136.0	2026-03-17	false
client-web	v0.135.1	2026-03-12	false
client-web	v0.135.0	2026-03-12	false
client-web	v0.134.1	2026-03-09	false
client-web	v0.134.0	2026-03-05	false
client-web	v0.133.3	2026-02-26	false
client-web	v0.133.2	2026-02-25	false
client-web	v0.133.1	2026-02-25	false
client-web	v0.133.0	2026-02-23	false
client-web	v0.132.3	2026-02-19	false
client-web	Fixes	2026-02-19	false
client-web	v0.132.1	2026-02-18	false
client-web	v0.132.0	2026-02-18	false
client-web	v0.131.1	2026-02-16	false
client-web	v0.130.0	2026-02-11	false
client-web	v0.129.1	2026-02-09	false
client-web	v0.129.0	2026-02-09	false
client-web	v0.128.0	2026-01-30	false
client-web	v0.127.2	2026-01-28	false
