id,createdDate,updatedDate,version,authorizationId,allowedMimeTypes,maxFileSize,storageAggregatorId
4f79ed21-3603-4cd8-9e63-640309fc5efd,"2024-07-08 10:31:14.624468","2024-07-08 10:31:14.624468",1,444ce33b-8037-4663-997c-91499a106f9a,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
4fd73bf7-9150-4d40-8877-1f95e6db03ac,"2023-05-03 14:45:39.412944","2024-06-24 14:31:59.346830",1,a91488f4-5aaf-49bb-b0bb-4e9e77c34a00,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
5003533d-de73-497f-8ba2-977c521ac282,"2024-04-10 11:21:13.919929","2024-07-25 11:17:51.355241",1,29e8e3e1-c2b3-4d46-a8e6-3169bef81651,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
50063e06-118c-4047-8e14-30a4b2bcc5af,"2023-05-03 14:45:39.429648","2024-06-24 14:31:59.346830",1,c28bee29-ccde-48f8-8674-e547ee0d5a3a,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
501fd640-e11a-4655-b6bb-83ffce238614,"2023-11-23 16:33:21.563349","2024-06-24 14:31:59.346830",2,dd5ec993-5be7-433a-872f-1a771a4e44b9,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
503be5f6-ca42-4604-8041-40c000d42eb5,"2024-04-10 13:34:46.998045","2024-07-25 11:21:59.057821",1,10a4fade-42dc-45b1-8299-39090ad90479,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
50943f7e-6a31-4c47-bd93-128d54d0df15,"2024-06-03 12:52:18.037008","2024-07-25 11:21:59.041248",1,7e05ca4d-50c5-4882-a6f0-0fe6d6a85378,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
50ac5c87-7649-4d3b-961d-3c2b40f2579b,"2024-06-28 14:12:13.120796","2024-06-28 14:12:13.120796",1,927c8027-40d0-48ad-abda-d75d671eeba2,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
50bf72a4-7d07-453a-ae0f-ae3e1a4d0b8d,"2024-08-12 09:43:12.549319","2024-08-12 09:43:12.549319",1,757224cd-f0ee-4440-afef-3d736d03578c,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
50c65a37-1ba0-4bad-a49a-87753d521d44,"2024-06-05 09:44:32.244075","2024-06-24 14:31:59.346830",1,a3031a20-e150-4fc4-89dd-014e6fc0ee57,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
50de936b-be20-428b-9824-6b2c9c89b0c7,"2024-07-05 08:32:00.218126","2024-07-05 08:32:00.218126",1,6d36e473-a5c7-48a2-a12d-ab59fd0e78bf,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
50e31ce4-f160-47a1-bb9f-cc6352238137,"2024-08-12 07:27:03.552307","2024-08-12 07:27:03.552307",1,039815ff-dcd8-46a7-8376-ac49c2c0d0a6,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
50e8a8d3-3863-459f-b3ce-e72e49d8fc0b,"2024-08-13 14:32:18.153690","2024-08-13 14:32:18.153690",1,ef9f24d6-cd22-402b-94d1-f731e7120e3a,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
50f3efec-1772-4443-9db9-ec3fbe078ed8,"2024-06-28 14:11:57.106712","2024-06-28 14:11:57.106712",1,e58eaa3f-363a-4d02-86db-75ef93ea9dfc,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
5101ac24-d0cb-4b23-9bbd-22c8bde6e4b5,"2024-06-28 14:12:17.291131","2024-06-28 14:12:17.291131",1,e6f0ec9f-5647-4216-90d9-cbd01f0fb137,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
514252d2-6ffc-40b1-8f20-4dd4ac503f5d,"2024-08-27 14:18:19.856429","2024-08-27 14:18:19.856429",1,e9bd6280-5941-4862-80ed-0994198e6b4b,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
51603703-089a-45cd-8f1b-5305cf5b72c1,"2024-07-01 07:39:33.085989","2024-07-01 07:39:33.085989",1,773e77fb-429c-4491-b883-fccd38cafe10,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
51642541-6812-4efc-96a0-78de9a7f27e2,"2024-08-19 07:32:20.657550","2024-08-19 07:32:20.657550",1,430bf371-6cb5-4069-92b7-510a92e48428,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
51cf1183-9e8f-457f-a897-ff137c61951f,"2024-05-02 15:19:43.235528","2024-06-24 14:31:59.346830",1,d88e0e53-604a-4efe-85ed-91ce23d0cdc4,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
51d2af64-9c01-4e45-9be0-4090fcd1ec92,"2024-07-01 10:36:12.385403","2024-07-01 10:36:12.385403",1,87523ef8-a6cb-4aa1-96eb-8743ae4375dc,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
522254e5-da1e-4af2-a73b-108c57fe2289,"2024-07-26 12:01:22.459611","2024-07-26 12:01:22.459611",1,a7528ff1-45d5-4d9b-b12f-b9bdeab2bbca,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
5228d5b1-7668-446c-be5f-f5afe2ea5af1,"2024-07-01 07:48:35.184530","2024-07-01 07:48:35.184530",1,8f7baef2-b19b-4fa4-a93f-38ec05e8598c,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
52547d5a-0a96-4657-9fe2-5575c4ff511e,"2023-07-11 09:44:21.124276","2024-06-24 14:31:59.346830",2,174ea993-6f7e-455b-829a-255adbfcee08,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
5258d4c6-ccf3-40f7-9ddb-60746ac14bd0,"2024-06-05 09:44:28.914176","2024-06-24 14:31:59.346830",1,ecaf9c41-189e-4695-9d5c-6cf9c7480141,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
52992ea1-e9b1-4b22-ad66-8a71cecdddf2,"2023-05-03 14:45:39.173821","2024-06-24 14:31:59.346830",1,69f6a16f-76dd-4d51-9cfe-187751b28df5,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
52e0d414-db1f-43e1-ad72-28f7634dee3c,"2024-07-05 08:31:27.719426","2024-07-05 08:31:27.719426",1,2d9ab6c0-92c0-45ab-9451-814755ac646b,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
533ca8b0-862e-4549-923c-fb7fc9e0407c,"2024-08-14 08:36:28.532828","2024-08-14 08:36:28.532828",1,0167a786-f56b-47f6-af14-89080c755d73,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
538fb389-1575-4615-aeb9-77eb59629160,"2024-08-28 16:08:59.139272","2024-08-28 16:08:59.139272",1,79953ad5-1698-4368-892f-d2486bbd8b75,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
53df662a-aafc-4f12-90c5-1aff7dd8ee59,"2024-08-27 14:18:44.137596","2024-08-27 14:18:44.137596",1,912bb2fd-d735-4305-9de2-257444c88bb3,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
542a09af-7d81-4aeb-91a4-9dcf51b7ebb7,"2023-11-08 10:30:27.569776","2024-06-24 14:31:59.346830",1,ecaf735f-6ac7-4375-a710-83fcbb61b3d9,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
545d8e79-bad9-489f-b088-e34d6e21997c,"2024-05-08 07:59:30.914713","2024-06-24 14:31:59.346830",1,c46f09c7-f219-45d2-8b9b-2714cf88d7b4,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
546a5fa9-f94c-4783-a188-79b90a5df3b5,"2024-08-07 09:18:22.978265","2024-08-07 09:18:22.978265",1,82c8d512-137a-4363-888c-5aa8f1f9a7e2,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
546d7923-279f-4ed6-b747-390b987b7fcf,"2024-06-06 07:50:21.784528","2024-06-24 14:31:59.346830",1,f43b1906-a217-4ec7-a685-97cb69de1b62,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
54859c6c-1b69-4c9a-ab56-abf9f695cbef,"2023-07-11 14:37:06.827043","2024-06-24 14:31:59.346830",1,1c771584-39c7-475a-8736-00da2291a8da,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
54c03d80-9edc-40ce-a20a-d358447e8770,"2024-08-09 10:48:41.902211","2024-08-09 10:48:41.902211",1,05349ab9-1468-4445-a38a-6037612402d4,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
54ffd10f-8c40-456e-a254-dd8e718e7eb5,"2023-05-03 14:45:49.230920","2024-06-24 14:31:59.346830",2,ba774cdf-cee1-486b-a72c-3fff69963cad,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
5500e378-11e1-48a0-b32a-3f1289a3e5e4,"2023-11-22 11:41:55.626308","2024-06-24 14:31:59.346830",1,735dd196-b150-450d-a9dd-0a6199364455,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
550927aa-edbd-4806-adb1-b4e3fd10434d,"2024-08-27 14:18:26.887109","2024-08-27 14:18:26.887109",1,0fd3574a-3f19-4140-b77f-e5440b8aac3b,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
5522fbe9-5681-449d-8229-7d8a789d64f3,"2024-06-28 14:12:13.971129","2024-06-28 14:12:13.971129",1,ba669824-2686-4807-aa95-e7d050e9af1f,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
5547de9b-65d5-4ac0-b898-7b569d337dc1,"2024-05-02 08:24:23.039482","2024-06-24 14:31:59.346830",1,9e9e31a4-0ccc-4f45-a9cf-8c75560f2a3a,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
556a918d-eb1a-407d-82bb-373c7179278f,"2024-07-05 08:31:59.596641","2024-07-05 08:31:59.596641",1,bd06ea79-553a-4fc1-84cf-df452ecc2e5c,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
55a78a53-3079-4b3e-9344-da69ba8e170d,"2024-08-09 10:47:40.437511","2024-08-09 10:47:40.437511",1,f114f9b2-33a1-48b0-88a3-81f5d489d0d1,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
561bf33e-e34c-4fd3-8cc0-b2e4f04fa94f,"2023-08-17 09:12:42.022860","2024-06-24 14:31:59.346830",1,88fccd77-1ba0-4279-8d9f-0768ce3776cf,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
565070c1-9f69-4330-adb6-cb85f3560071,"2024-07-01 10:50:15.413031","2024-07-01 10:50:15.413031",1,014356d1-a5e9-44ac-96d7-21be5a4cd043,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
565317fa-f763-416f-91bc-71d7013ccc15,"2023-05-03 14:45:40.021048","2024-06-24 14:31:59.346830",1,2b47207f-d470-494f-810e-2413fe544d2b,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
56868c4b-ab2a-430f-96a2-fe6b8f35b53f,"2024-08-13 13:43:10.112198","2024-08-13 13:43:10.112198",1,9871ca0f-2564-41fd-8036-28e012b11822,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
5689b5e8-0c8a-4049-ba12-205a7b6e5080,"2023-05-03 14:45:40.440020","2024-06-24 14:31:59.346830",1,432a0670-55d2-4f07-a3f5-6dde48ffd95e,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
56de24c3-ae5b-425d-9adb-2d616ecf27a1,"2023-10-10 13:23:17.289738","2024-06-24 14:31:59.346830",1,6a16fd57-9bb7-496d-a1aa-5a506ee1307b,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
570b7a35-809c-4e71-baca-7c5d28240e36,"2024-04-17 10:54:05.537221","2024-06-24 14:31:59.346830",1,1dc45ea8-c6b5-4627-80db-e5303b95f5bf,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
5725d6b7-d60d-40f7-9386-5dc3ad8a42cc,"2024-09-02 11:12:44.196606","2024-09-02 11:12:44.196606",1,582cc0bd-febd-48ed-95d7-6cb12b5acfe6,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",15728640,NULL
5731dfb4-1558-4225-9851-175b3c0f9a7f,"2023-05-17 15:45:56.652536","2024-06-24 14:31:59.346830",1,e734b4f3-c8d6-4a2a-8467-4cc538866638,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.oasis.opendocument.spreadsheet,application/msword,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/vnd.oasis.opendocument.text,image/bmp,image/jpg,image/jpeg,image/x-png,image/png,image/gif,image/webp,image/svg+xml,image/avif",20971520,NULL
