id,createdDate,updatedDate,version,resourceID,type,agentId,issuer,expires
47d20d67-2518-4902-becb-ef50bc5c0768,"2024-05-15 14:56:52.575701","2024-05-15 14:56:52.575701",1,e4c05efe-e433-404c-b150-81eb6ae10a77,subspace-admin,NULL,NULL,NULL
48426651-431b-48aa-b5e5-b1121c8203d1,"2024-05-15 14:56:57.031495","2024-05-15 14:56:57.031495",1,5fe04cd3-74d0-4ea9-8149-9f767e2f01b3,subspace-admin,NULL,NULL,NULL
48a6b317-5942-4cff-8a63-e61ec7b0ebd3,"2024-05-15 14:56:58.939921","2024-05-15 14:56:58.939921",1,b746a4e6-58c0-4ed5-94b4-58e6909a9173,subspace-admin,NULL,NULL,NULL
49a9c756-5231-4365-b195-de9164b2de93,"2024-05-15 14:56:57.513908","2024-05-15 14:56:57.513908",1,69a14f13-48f3-4f94-a41d-120e452fda39,subspace-admin,NULL,NULL,NULL
4a00abff-2fbc-47bd-beae-e2bc7982bfff,"2024-05-15 14:56:53.428087","2024-05-15 14:56:53.428087",1,8fb7ea19-caae-4023-afde-5b0db7df8183,subspace-admin,NULL,NULL,NULL
4a00b737-8097-4896-be16-6779425254ce,"2024-05-15 14:56:54.117243","2024-05-15 14:56:54.117243",1,473fff73-624a-4d87-b983-0c010e3dba62,subspace-admin,NULL,NULL,NULL
4aaa56ed-ab7d-48b1-9dd3-0b73656f063e,"2024-05-15 14:56:58.701689","2024-05-15 14:56:58.701689",1,e780ff32-883c-43cb-8a0b-a13de9e12af0,subspace-admin,NULL,NULL,NULL
4ab2ebf1-9f73-4261-89fd-9c110db6db5b,"2024-05-15 14:56:59.727909","2024-05-15 14:56:59.727909",1,186f2813-cba1-4db6-8f63-05dedfc89ac5,subspace-admin,NULL,NULL,NULL
4c1dc285-a50a-4684-a5d4-c5c59ff66e41,"2024-05-15 14:56:59.342814","2024-05-15 14:56:59.342814",1,29c96d95-b5e8-443e-ac9d-916c536e4209,subspace-admin,NULL,NULL,NULL
4cc888cd-b09f-42a8-ade9-16f2d6324e7b,"2024-05-15 14:56:57.323171","2024-05-15 14:56:57.323171",1,4275042c-557c-4aea-95fd-0fe61a42e9e5,subspace-admin,NULL,NULL,NULL
4dcd7c65-13f5-40e7-8803-0fd857bf1e64,"2024-05-15 14:56:56.711431","2024-05-15 14:56:56.711431",1,80ce619d-6398-47d6-8208-90e0cf4b0b09,subspace-admin,NULL,NULL,NULL
4f933b10-e178-4467-9d28-84b2dbb645ac,"2024-05-15 14:56:57.249266","2024-05-15 14:56:57.249266",1,421122fe-1105-49d8-a716-8902fcf8424f,subspace-admin,NULL,NULL,NULL
51804bbd-6b63-4fba-8eb0-44101e102ac8,"2024-06-05 14:44:19.359428","2024-06-05 14:44:19.000000",3,97b4b0f2-394a-4282-be07-9cbc32d8d75b,space-lead,NULL,NULL,NULL
538de900-cdce-4353-997f-b73106d28f7b,"2024-05-15 14:56:56.320623","2024-05-15 14:56:56.320623",1,07934601-19b2-4007-b9a8-893884d79acf,subspace-admin,NULL,NULL,NULL
53bfcaa1-252e-499c-a275-ea802cd6298d,"2024-05-15 14:56:56.910614","2024-05-15 14:56:56.910614",1,78707e4d-3731-435d-91ac-e9fcc6ad5118,subspace-admin,NULL,NULL,NULL
546e31de-3837-49b8-8483-276eb5aadda4,"2024-05-15 14:56:55.011721","2024-05-15 14:56:55.011721",1,97598c99-9b32-471c-b28a-fe98b3d5a3f4,subspace-admin,NULL,NULL,NULL
54f06d56-9d3a-4196-84cd-628a1f237bfe,"2024-05-15 14:56:53.399797","2024-05-15 14:56:53.399797",1,913ee33f-2ef0-4b63-adce-51df54a37937,subspace-admin,NULL,NULL,NULL
55096004-2589-4a69-a291-48165d55a2b5,"2024-05-15 14:56:54.224618","2024-05-15 14:56:54.224618",1,ee037a0b-bd94-475e-aee2-c0cd4e135cfd,subspace-admin,NULL,NULL,NULL
55c34e0b-4423-4c4b-b3c3-cc648d75328d,"2024-05-15 14:56:54.031366","2024-05-15 14:56:54.031366",1,17d9ff1f-d151-4652-8e68-a9134c66be4d,subspace-admin,NULL,NULL,NULL
55e29cb9-1dde-4eda-a6f6-df0d5f98dbfa,"2024-05-15 14:56:58.639650","2024-05-15 14:56:58.639650",1,2e664bdf-4e0b-422d-88f9-d89859ffe916,subspace-admin,NULL,NULL,NULL
55faa94f-2493-4786-8e72-819392a2967f,"2024-05-15 14:56:55.161803","2024-05-15 14:56:55.161803",1,5a861fa5-9eda-4da5-a398-85e617994b30,subspace-admin,NULL,NULL,NULL
571242e0-1ca3-48c2-ac45-11d490eeb485,"2024-05-15 14:56:57.464993","2024-05-15 14:56:57.464993",1,799d9422-1fde-4ec9-8828-868bd1b05201,subspace-admin,NULL,NULL,NULL
575feb8c-8123-4339-b701-bb2fe9dbb6d6,"2024-05-15 14:56:55.090516","2024-05-15 14:56:55.090516",1,0c4e0e5d-96d5-4178-bf07-8940a13dba5a,subspace-admin,NULL,NULL,NULL
58d9bf67-b76f-47cb-8bb8-17f68c3d5782,"2024-05-15 14:56:52.551751","2024-05-15 14:56:52.551751",1,null,subspace-admin,NULL,NULL,NULL
599bfcbf-5960-4f99-b512-5805594e3928,"2024-05-15 14:56:52.653245","2024-05-15 14:56:52.653245",1,c981525a-5635-4524-b786-11ef45bfd1c8,subspace-admin,NULL,NULL,NULL
5a79166a-05e8-492f-876c-f3b055e19b5f,"2024-05-15 14:56:59.419662","2024-05-15 14:56:59.419662",1,c603cb6a-b7ba-42e0-94d0-225e2a0f669f,subspace-admin,NULL,NULL,NULL
5d3a4d73-ec52-4f6b-b851-3a6e73170edb,"2024-05-15 14:57:00.207098","2024-05-15 14:57:00.207098",1,c3c3cc60-065a-4873-bf0b-fd4d6e371455,subspace-admin,NULL,NULL,NULL
5daeac50-37f6-4b66-ae15-ca6a55afd1aa,"2024-05-15 14:56:58.610479","2024-05-15 14:56:58.610479",1,e4686b3a-e65f-4b63-851b-2620aef98a13,subspace-admin,NULL,NULL,NULL
5dd76841-fd85-47c6-a2fd-dd3c5964be0e,"2024-05-15 14:56:52.790789","2024-05-15 14:56:52.790789",1,127f6fda-29d5-47d3-932f-6db28e906e10,subspace-admin,NULL,NULL,NULL
5de6e56d-8667-4b95-850e-cb1a6fec9365,"2024-05-15 14:56:53.672684","2024-05-15 14:56:53.672684",1,2e664bdf-4e0b-422d-88f9-d89859ffe916,subspace-admin,NULL,NULL,NULL
5f8fd110-2246-4950-81e1-c1d65ad4f106,"2024-05-15 14:57:00.229877","2024-05-15 14:57:00.229877",1,f67f316c-4ca4-4f6b-9102-b3fa96bfd725,subspace-admin,NULL,NULL,NULL
5fcd07cf-8cd2-4ceb-974c-2b8380e2ec74,"2024-05-15 14:56:55.466996","2024-05-15 14:56:55.466996",1,4d0d1b6c-94de-433c-a0b8-64f3a8801c5b,subspace-admin,NULL,NULL,NULL
5fd746ed-b1ac-4f62-bbc3-aceb71fac016,"2024-05-16 07:16:32.916699","2024-05-16 07:19:33.000000",3,fef27e70-38c4-4423-893e-f2fd8e71afae,organization-admin,NULL,NULL,NULL
5fe0c0be-1dd7-4412-be5a-b641ea10788d,"2024-05-15 14:56:52.873474","2024-05-15 14:56:52.873474",1,23718940-7eff-4b66-9d4f-9b5650aab618,subspace-admin,NULL,NULL,NULL
